lat,lon,fecha_inicio,label,region,causa,superficie_ha,mask_type,polygon_id,temporada,split
-37.829717635505936,-73.2050043040684,2021-03-09,1.0,Biobio,Incendios intencionales 2.1.11. Otros intencionales no clasificados,0.53,synthetic_dnbr,,2020-2021,train
-36.63150336420915,-72.9219385212554,2020-11-15,1.0,Biobio,Incendios intencionales 2.1.11. Otros intencionales no clasificados,12.4,synthetic_dnbr,,2020-2021,train
-36.99111302238043,-72.39861599252994,2021-12-12,1.0,Biobio,Incendios intencionales 2.1.11. Otros intencionales no clasificados,0.11,synthetic_dnbr,,2021-2022,train
-37.13889055696441,-66.57722278064782,2023-02-06,1.0,Biobio,Incendios intencionales 2.1.11. Otros intencionales no clasificados,980.94,synthetic_dnbr,,2022-2023,train
-37.66110727402478,-72.15194942449835,2021-03-27,1.0,Biobio,Incendios intencionales 2.1.11. Otros intencionales no clasificados,0.44,synthetic_dnbr,,2020-2021,train
-36.99302487191768,-73.15125537994948,2021-12-23,1.0,Biobio,Incendios intencionales 2.1.11. Otros intencionales no clasificados,0.1,synthetic_dnbr,,2021-2022,train
-37.26689257427922,-73.33975163743811,2021-12-26,1.0,Biobio,Incendios intencionales 2.1.11. Otros intencionales no clasificados,1.5,synthetic_dnbr,,2021-2022,train
-37.42193995346668,-72.3263903452761,2021-02-18,1.0,Biobio,Incendios intencionales 2.1.11. Otros intencionales no clasificados,0.96,synthetic_dnbr,,2020-2021,train
-37.5811119156633,-72.56222056564202,2021-03-19,1.0,Biobio,Incendios intencionales 2.1.11. Otros intencionales no clasificados,1.14,synthetic_dnbr,,2020-2021,train
-37.72672557544981,-72.26463952374989,2022-04-01,1.0,Biobio,Incendios intencionales 2.1.11. Otros intencionales no clasificados,0.1,synthetic_dnbr,,2021-2022,train
-37.63138803557898,-73.44777303287525,2022-02-08,1.0,Biobio,Incendios intencionales 2.1.11. Otros intencionales no clasificados,0.4,synthetic_dnbr,,2021-2022,train
-36.81555770679528,-72.97555482150425,2022-02-16,1.0,Biobio,Incendios intencionales 2.1.11. Otros intencionales no clasificados,0.61,synthetic_dnbr,,2021-2022,train
-36.91220147390987,-73.11329444538814,2020-12-20,1.0,Biobio,Incendios intencionales 2.1.11. Otros intencionales no clasificados,0.21,synthetic_dnbr,,2020-2021,train
-37.72972337306736,-72.2325021506262,2022-01-30,1.0,Biobio,Incendios intencionales 2.1.11. Otros intencionales no clasificados,0.21,synthetic_dnbr,,2021-2022,train
-37.2580574650409,-72.73332885120298,2021-02-15,1.0,Biobio,Incendios intencionales 2.1.11. Otros intencionales no clasificados,1.4,synthetic_dnbr,,2020-2021,train
-36.66222005420423,-66.89166724606464,2022-11-25,1.0,Biobio,Incendios intencionales 2.1.11. Otros intencionales no clasificados,0.42,synthetic_dnbr,,2022-2023,val
-37.3212324624856,-72.44260774477931,2022-01-23,1.0,Biobio,Incendios intencionales 2.1.11. Otros intencionales no clasificados,0.11,synthetic_dnbr,,2021-2022,train
-37.13111056245542,-72.74083715547225,2021-04-07,1.0,Biobio,Incendios intencionales 2.1.11. Otros intencionales no clasificados,0.1,synthetic_dnbr,,2020-2021,train
-37.80555823454615,-67.14694549786998,2022-11-26,1.0,Biobio,Incendios intencionales 2.1.11. Otros intencionales no clasificados,5.9878,synthetic_dnbr,,2022-2023,train
-37.53055854872253,-72.4777806669269,2021-01-06,1.0,Biobio,Incendios intencionales 2.1.11. Otros intencionales no clasificados,0.26,synthetic_dnbr,,2020-2021,train
-37.45064023535895,-72.39247374200379,2022-03-20,1.0,Biobio,Incendios intencionales 2.1.11. Otros intencionales no clasificados,14.06,synthetic_dnbr,,2021-2022,val
-37.49861029959188,-72.3361096070599,2022-01-18,1.0,Biobio,Incendios intencionales 2.1.11. Otros intencionales no clasificados,0.2,synthetic_dnbr,,2021-2022,val
-37.6937790358982,-73.54944588266514,2022-02-06,1.0,Biobio,Incendios intencionales 2.1.11. Otros intencionales no clasificados,3.35,synthetic_dnbr,,2021-2022,train
-37.590357048600936,-72.50913562459127,2020-12-15,1.0,Biobio,Incendios intencionales 2.1.11. Otros intencionales no clasificados,0.57,synthetic_dnbr,,2020-2021,train
-37.58999703556806,-66.74055414731937,2022-10-31,1.0,Biobio,Incendios intencionales 2.1.11. Otros intencionales no clasificados,4.6,synthetic_dnbr,,2022-2023,train
-37.219721900175394,-72.4072213305327,2022-01-14,1.0,Biobio,Incendios intencionales 2.1.11. Otros intencionales no clasificados,1.6,synthetic_dnbr,,2021-2022,val
-37.006193020257136,-73.17747002790685,2021-01-12,1.0,Biobio,Incendios intencionales 2.1.11. Otros intencionales no clasificados,0.2,synthetic_dnbr,,2020-2021,train
-36.66833439238675,-66.962781958955,2023-01-28,1.0,Biobio,Incendios intencionales 2.1.11. Otros intencionales no clasificados,1.5,synthetic_dnbr,,2022-2023,train
-37.25389306367784,-72.71361112209287,2021-01-17,1.0,Biobio,Incendios intencionales 2.1.11. Otros intencionales no clasificados,1.3,synthetic_dnbr,,2020-2021,val
-37.61944087651855,-72.56806079140482,2021-11-21,1.0,Biobio,Incendios intencionales 2.1.11. Otros intencionales no clasificados,0.14,synthetic_dnbr,,2021-2022,train
-36.9011980404978,-67.14083683460727,2023-01-22,1.0,Biobio,Incendios intencionales 2.1.11. Otros intencionales no clasificados,0.2,synthetic_dnbr,,2022-2023,train
-37.29000341304264,-72.1800051230008,2022-01-27,1.0,Biobio,Incendios intencionales 2.1.11. Otros intencionales no clasificados,0.1,synthetic_dnbr,,2021-2022,val
-36.7072467154664,-66.95082939739781,2022-09-22,1.0,Biobio,Incendios intencionales 2.1.11. Otros intencionales no clasificados,0.3,synthetic_dnbr,,2022-2023,train
-37.60527511349518,-72.47417106310898,2022-03-06,1.0,Biobio,Incendios intencionales 2.1.11. Otros intencionales no clasificados,1.2,synthetic_dnbr,,2021-2022,train
-37.70359765210093,-66.10559520679881,2023-02-01,1.0,Biobio,Incendios intencionales 2.1.11. Otros intencionales no clasificados,0.52,synthetic_dnbr,,2022-2023,train
-37.74749722249468,-71.30666130872666,2023-04-03,1.0,Biobio,Incendios intencionales 2.1.11. Otros intencionales no clasificados,0.1,synthetic_dnbr,,2022-2023,train
-37.51277697898099,-71.9205524258238,2023-01-06,1.0,Biobio,Incendios intencionales 2.1.11. Otros intencionales no clasificados,0.98,synthetic_dnbr,,2022-2023,train
-36.77360670548326,-72.63861584610754,2022-01-05,1.0,Biobio,Incendios intencionales 2.1.11. Otros intencionales no clasificados,2.0,synthetic_dnbr,,2021-2022,train
-37.68889016815835,-71.51444440431248,2022-11-27,1.0,Biobio,Incendios intencionales 2.1.11. Otros intencionales no clasificados,1.5,synthetic_dnbr,,2022-2023,val
-37.26805989622048,-71.85499629384177,2023-01-23,1.0,Biobio,Incendios intencionales 2.1.11. Otros intencionales no clasificados,6.59,synthetic_dnbr,,2022-2023,train
-36.85027647883177,-72.91305793421137,2022-04-04,1.0,Biobio,Incendios intencionales 2.1.11. Otros intencionales no clasificados,0.1,synthetic_dnbr,,2021-2022,train
-37.26083238423518,-73.39305284008175,2021-01-03,1.0,Biobio,Incendios intencionales 2.1.11. Otros intencionales no clasificados,2.8,synthetic_dnbr,,2020-2021,val
-37.582774262508366,-72.62471690571014,2022-02-21,1.0,Biobio,Incendios intencionales 2.1.11. Otros intencionales no clasificados,1.3,synthetic_dnbr,,2021-2022,val
-37.2377769386337,-71.92860882727352,2023-01-23,1.0,Biobio,Incendios intencionales 2.1.11. Otros intencionales no clasificados,4.0,synthetic_dnbr,,2022-2023,train
-37.546112336356806,-72.70611472663909,2021-01-23,1.0,Biobio,Incendios intencionales 2.1.11. Otros intencionales no clasificados,18.29,synthetic_dnbr,,2020-2021,train
-37.64019378769896,-73.46225554716756,2021-01-24,1.0,Biobio,Incendios intencionales 2.1.11. Otros intencionales no clasificados,0.43,synthetic_dnbr,,2020-2021,train
-37.83332962368383,-71.43555034097339,2022-11-06,1.0,Biobio,Incendios intencionales 2.1.11. Otros intencionales no clasificados,1.5,synthetic_dnbr,,2022-2023,val
-37.00694724354847,-72.38388412508144,2022-03-25,1.0,Biobio,Incendios intencionales 2.1.11. Otros intencionales no clasificados,1.0,synthetic_dnbr,,2021-2022,train
-38.39614606783879,-67.38331505038157,2023-02-28,1.0,Biobio,Incendios intencionales 2.1.2. Conflicto entre personas (venganza  conflictos familiares y  pasionales  otros),43.0,synthetic_dnbr,,2022-2023,train
-37.24277664223444,-73.2419415573951,2021-12-05,1.0,Biobio,Incendios intencionales 2.1.2. Conflicto entre personas (venganza  conflictos familiares y  pasionales  otros),0.15,synthetic_dnbr,,2021-2022,train
-37.4875000418409,-72.8902734431938,2022-02-18,1.0,Biobio,Incendios intencionales 2.1.2. Conflicto entre personas (venganza  conflictos familiares y  pasionales  otros),0.44,synthetic_dnbr,,2021-2022,train
-37.07211154831451,-72.95981092690799,2021-12-22,1.0,Biobio,Incendios intencionales 2.1.2. Conflicto entre personas (venganza  conflictos familiares y  pasionales  otros),1.8,synthetic_dnbr,,2021-2022,val
-37.07638686636168,-73.16111132546837,2021-02-20,1.0,Biobio,Incendios intencionales 2.1.2. Conflicto entre personas (venganza  conflictos familiares y  pasionales  otros),0.1,synthetic_dnbr,,2020-2021,val
-37.895300914195786,-66.17000392612638,2023-01-22,1.0,Biobio,Incendios intencionales 2.1.3. Atentado incendiario por conflicto,1.42,synthetic_dnbr,,2022-2023,train
-37.341385246745226,-73.35722397978861,2022-02-11,1.0,Biobio,Incendios intencionales 2.1.3. Atentado incendiario por conflicto,0.2,synthetic_dnbr,,2021-2022,train
-37.83805667156139,-67.2194384200614,2023-01-16,1.0,Biobio,Incendios intencionales 2.1.3. Atentado incendiario por conflicto,2.03,synthetic_dnbr,,2022-2023,train
-38.23061108612221,-73.46578347107615,2021-02-11,1.0,Biobio,Incendios intencionales 2.1.3. Atentado incendiario por conflicto,3.42,synthetic_dnbr,,2020-2021,train
-38.03750262660674,-67.2166698173254,2022-11-23,1.0,Biobio,Incendios intencionales 2.1.3. Atentado incendiario por conflicto,9.21,synthetic_dnbr,,2022-2023,train
-37.819169422173374,-67.23694471615245,2022-12-05,1.0,Biobio,Incendios intencionales 2.1.3. Atentado incendiario por conflicto,13.3,synthetic_dnbr,,2022-2023,train
-36.97970451469432,-66.79220136936397,2023-01-24,1.0,Biobio,Incendios intencionales 2.1.3. Atentado incendiario por conflicto,0.1,synthetic_dnbr,,2022-2023,train
-37.80138597361277,-71.84082795094146,2022-03-13,1.0,Biobio,Incendios intencionales 2.1.3. Atentado incendiario por conflicto,0.21,synthetic_dnbr,,2021-2022,train
-38.18473154645336,-73.1511813353925,2021-01-21,1.0,Biobio,Incendios intencionales 2.1.3. Atentado incendiario por conflicto,288.3,synthetic_dnbr,,2020-2021,train
-37.78779924159024,-73.29579872043274,2021-01-05,1.0,Biobio,Incendios intencionales 2.1.3. Atentado incendiario por conflicto,0.1,synthetic_dnbr,,2020-2021,train
-37.35165164848633,-73.56434293554017,2022-02-18,1.0,Biobio,Incendios intencionales 2.1.3. Atentado incendiario por conflicto,0.17,synthetic_dnbr,,2021-2022,train
-38.21220350923864,-67.35750287298542,2023-02-27,1.0,Biobio,Incendios intencionales 2.1.3. Atentado incendiario por conflicto,28.53,synthetic_dnbr,,2022-2023,train
-38.1999986969012,-67.33999649603274,2022-12-18,1.0,Biobio,Incendios intencionales 2.1.3. Atentado incendiario por conflicto,3.51,synthetic_dnbr,,2022-2023,train
-37.33888461057384,-73.5647214912873,2021-12-19,1.0,Biobio,Incendios intencionales 2.1.3. Atentado incendiario por conflicto,0.63,synthetic_dnbr,,2021-2022,train
-38.33420040221517,-67.37610061880555,2022-11-22,1.0,Biobio,Incendios intencionales 2.1.3. Atentado incendiario por conflicto,1.31,synthetic_dnbr,,2022-2023,train
-37.34443045029158,-73.60334912294235,2021-01-27,1.0,Biobio,Incendios intencionales 2.1.3. Atentado incendiario por conflicto,7.0,synthetic_dnbr,,2020-2021,val
-38.34522628381431,-73.44219916204042,2021-04-04,1.0,Biobio,Incendios intencionales 2.1.3. Atentado incendiario por conflicto,2.27,synthetic_dnbr,,2020-2021,train
-37.6564166115458,-73.50005579185178,2020-11-08,1.0,Biobio,Incendios intencionales 2.1.4. Conflicto territorial o patrimonial,0.18,synthetic_dnbr,,2020-2021,val
-37.49000114297895,-73.34972112250409,2021-12-09,1.0,Biobio,Incendios intencionales 2.1.4. Conflicto territorial o patrimonial,0.16,synthetic_dnbr,,2021-2022,train
-38.21220204072285,-73.38139723909914,2021-03-01,1.0,Biobio,Incendios intencionales 2.1.4. Conflicto territorial o patrimonial,5.64,synthetic_dnbr,,2020-2021,train
-38.34080290531216,-73.39749843026448,2021-03-25,1.0,Biobio,Incendios intencionales 2.1.4. Conflicto territorial o patrimonial,1.6,synthetic_dnbr,,2020-2021,train
-37.453053082186905,-73.35583558759454,2020-12-01,1.0,Biobio,Incendios intencionales 2.1.4. Conflicto territorial o patrimonial,1.0,synthetic_dnbr,,2020-2021,train
-37.45997639641004,-73.35788869088552,2021-03-28,1.0,Biobio,Incendios intencionales 2.1.4. Conflicto territorial o patrimonial,0.51,synthetic_dnbr,,2020-2021,train
-37.80222198944909,-73.32999618939756,2022-02-19,1.0,Biobio,Incendios intencionales 2.1.4. Conflicto territorial o patrimonial,0.25,synthetic_dnbr,,2021-2022,train
-37.41611251644797,-73.32777316441465,2022-02-08,1.0,Biobio,Incendios intencionales 2.1.4. Conflicto territorial o patrimonial,0.5,synthetic_dnbr,,2021-2022,train
-37.491388016013886,-67.34642173479011,2022-12-31,1.0,Biobio,Incendios intencionales 2.1.4. Conflicto territorial o patrimonial,0.1,synthetic_dnbr,,2022-2023,val
-37.37159801338584,-73.34055183363222,2020-12-03,1.0,Biobio,Incendios intencionales 2.1.4. Conflicto territorial o patrimonial,0.12,synthetic_dnbr,,2020-2021,train
-37.62361381658936,-73.47500484130919,2022-02-17,1.0,Biobio,Incendios intencionales 2.1.4. Conflicto territorial o patrimonial,0.341,synthetic_dnbr,,2021-2022,train
-37.67694314828032,-67.52472514789659,2023-03-01,1.0,Biobio,Incendios intencionales 2.1.4. Conflicto territorial o patrimonial,0.101,synthetic_dnbr,,2022-2023,train
-38.07860668953617,-73.3902756092074,2021-01-16,1.0,Biobio,Incendios intencionales 2.1.4. Conflicto territorial o patrimonial,1.53,synthetic_dnbr,,2020-2021,train
-37.87310393552905,-72.2442048717655,2022-02-10,1.0,Biobio,Incendios intencionales 2.1.4. Conflicto territorial o patrimonial,4431.54,synthetic_dnbr,,2021-2022,train
-37.96109895043531,-73.21420564800275,2022-01-27,1.0,Biobio,Incendios intencionales 2.1.4. Conflicto territorial o patrimonial,16.13,synthetic_dnbr,,2021-2022,train
-37.64805970667392,-73.44833283749638,2022-01-09,1.0,Biobio,Incendios intencionales 2.1.4. Conflicto territorial o patrimonial,0.8,synthetic_dnbr,,2021-2022,val
-38.230601275463854,-73.3656004312086,2021-01-03,1.0,Biobio,Incendios intencionales 2.1.4. Conflicto territorial o patrimonial,2.74,synthetic_dnbr,,2020-2021,train
-37.66389156262002,-73.39555730348268,2020-10-17,1.0,Biobio,Incendios intencionales 2.1.4. Conflicto territorial o patrimonial,1.0,synthetic_dnbr,,2020-2021,train
-37.65111412340716,-67.49769135850421,2023-03-30,1.0,Biobio,Incendios intencionales 2.1.4. Conflicto territorial o patrimonial,0.29,synthetic_dnbr,,2022-2023,train
-37.641392877201575,-73.48527256963311,2022-01-22,1.0,Biobio,Incendios intencionales 2.1.4. Conflicto territorial o patrimonial,0.465,synthetic_dnbr,,2021-2022,train
-37.64416613486033,-73.47667018643013,2022-02-14,1.0,Biobio,Incendios intencionales 2.1.4. Conflicto territorial o patrimonial,0.294,synthetic_dnbr,,2021-2022,train
-37.689304576907126,-73.4040259646352,2022-03-15,1.0,Biobio,Incendios intencionales 2.1.4. Conflicto territorial o patrimonial,0.5,synthetic_dnbr,,2021-2022,train
-37.43416789990625,-73.57638772068994,2020-12-07,1.0,Biobio,Incendios intencionales 2.1.4. Conflicto territorial o patrimonial,0.6,synthetic_dnbr,,2020-2021,train
-37.442223495649685,-73.35805076102656,2021-11-28,1.0,Biobio,Incendios intencionales 2.1.4. Conflicto territorial o patrimonial,2.3,synthetic_dnbr,,2021-2022,train
-37.8030959488248,-73.32110563817503,2021-12-29,1.0,Biobio,Incendios intencionales 2.1.4. Conflicto territorial o patrimonial,0.19,synthetic_dnbr,,2021-2022,val
-38.2260976570793,-73.39580335588676,2021-01-05,1.0,Biobio,Incendios intencionales 2.1.4. Conflicto territorial o patrimonial,11.77,synthetic_dnbr,,2020-2021,train
-37.44555295480938,-73.36221700774034,2021-03-26,1.0,Biobio,Incendios intencionales 2.1.4. Conflicto territorial o patrimonial,0.3,synthetic_dnbr,,2020-2021,train
-37.61648654593712,-73.4584952469839,2020-12-23,1.0,Biobio,Incendios intencionales 2.1.4. Conflicto territorial o patrimonial,0.9,synthetic_dnbr,,2020-2021,val
-37.6359415428586,-73.47558018102778,2022-02-03,1.0,Biobio,Incendios intencionales 2.1.4. Conflicto territorial o patrimonial,0.93,synthetic_dnbr,,2021-2022,train
-37.656664693041,-73.47861403199772,2022-02-07,1.0,Biobio,Incendios intencionales 2.1.4. Conflicto territorial o patrimonial,0.34,synthetic_dnbr,,2021-2022,train
-37.49416564906875,-73.34332903292727,2022-03-28,1.0,Biobio,Incendios intencionales 2.1.4. Conflicto territorial o patrimonial,0.15,synthetic_dnbr,,2021-2022,train
-37.45995532331367,-73.33705179496245,2021-09-29,1.0,Biobio,Incendios intencionales 2.1.4. Conflicto territorial o patrimonial,0.12,synthetic_dnbr,,2021-2022,val
-37.62922220158192,-67.47729261537725,2022-12-29,1.0,Biobio,Incendios intencionales 2.1.4. Conflicto territorial o patrimonial,0.418,synthetic_dnbr,,2022-2023,val
-37.40313727200238,-73.31214327828688,2021-01-27,1.0,Biobio,Incendios intencionales 2.1.4. Conflicto territorial o patrimonial,0.3,synthetic_dnbr,,2020-2021,train
-37.44749984862189,-73.35444237602835,2020-12-30,1.0,Biobio,Incendios intencionales 2.1.4. Conflicto territorial o patrimonial,0.35,synthetic_dnbr,,2020-2021,train
-37.85750157249304,-72.34189807372482,2021-01-15,1.0,Biobio,Incendios intencionales 2.1.4. Conflicto territorial o patrimonial,13.2,synthetic_dnbr,,2020-2021,train
-37.63333786576108,-67.4819456660766,2023-01-10,1.0,Biobio,Incendios intencionales 2.1.4. Conflicto territorial o patrimonial,0.67,synthetic_dnbr,,2022-2023,train
-38.23810066182218,-73.33940455972078,2021-12-30,1.0,Biobio,Incendios intencionales 2.1.4. Conflicto territorial o patrimonial,22.2,synthetic_dnbr,,2021-2022,train
-37.81783274468845,-73.25916355484509,2021-04-17,1.0,Biobio,Incendios intencionales 2.1.4. Conflicto territorial o patrimonial,0.21,synthetic_dnbr,,2020-2021,train
-37.92720375847028,-73.34859629652618,2021-01-14,1.0,Biobio,Incendios intencionales 2.1.4. Conflicto territorial o patrimonial,0.1,synthetic_dnbr,,2020-2021,train
